x_values,y_values
0.0,0.07884024424283181
14.699999999999948,0.04029692123680961
29.399999999999896,0.046933481569590575
44.10000000000069,0.04969664993290029
58.79999999999979,0.054547932245627595
73.5,0.0609061479596216
88.20000000000138,0.06859545575721239
102.89999999999979,0.08164625921078152
117.59999999999961,0.09930314110333084
132.29999999999788,0.10869437156554286
147.0,0.11353051658116174
161.70000000000178,0.10373468537098744
176.40000000000276,0.10881392679222436
191.09999999999687,0.12827667000520995
205.79999999999959,0.13494344329306998
220.5,0.12364723392171147
235.19999999999916,0.10932243899663571
249.9000000000042,0.10813956897583256
264.59999999999576,0.10331461163724324
279.3000000000028,0.10845754763249782
294.0,0.11460020651897357
308.699999999996,0.1159172575399456
323.4000000000036,0.11700192802864728
338.0999999999968,0.11700143131902671
352.8000000000055,0.11757761657625558
367.5,0.12644840409512614
382.19999999999374,0.10735061182051887
396.90000000000134,0.12656989908320673
411.59999999999917,0.12699758236033265
426.3000000000073,0.10885280090308705
441.0,0.1467239404508683
455.6999999999922,0.10614734445551306
470.39999999999833,0.12215131132861366
485.10000000000235,0.10919737788734606
499.8000000000085,0.13159925706703834
514.5,0.1118738802983696
529.1999999999915,0.13429075728874174
543.899999999995,0.11272862418233576
558.6000000000056,0.1467291962485164
573.3000000000083,0.10329175972300865
588.0,0.15934689451430728
602.6999999999921,0.10775177618238928
617.399999999992,0.131034354469737
632.1000000000084,0.12215522047624432
646.8000000000071,0.10601012324012106
661.5,0.16360432573850672
676.1999999999936,0.10572397752333575
690.8999999999895,0.115064208820388
705.600000000011,0.13104692781397267
720.3000000000053,0.09803658829298297
735.0,0.14139552751738396
749.6999999999956,0.13353394675907276
764.3999999999875,0.09687990909471324
779.100000000013,0.1308980688883267
793.8000000000027,0.13370055844480982
808.5,0.0967594048190356
823.1999999999983,0.12755612138780106
837.8999999999859,0.1444141896555994
852.6000000000146,0.09220786783514177
867.3,0.10055254609028244
882.0,0.1573431960947742
896.7000000000014,0.11017383114752982
911.3999999999844,0.08696461581491816
926.1000000000158,0.11300440068420715
940.7999999999967,0.11908435083882177
955.5,0.08107023899906397
970.2000000000047,0.08471549864525295
984.8999999999834,0.13055486145697223
999.600000000017,0.12278936997589478
1014.2999999999935,0.0846169187445802
1029.0,0.08617471334326608
1043.7000000000078,0.12127199508084793
1058.399999999983,0.11421062401742696
1073.1000000000167,0.0794902103158769
1087.79999999999,0.07801777205312695
1102.5,0.1123068052740449
1117.2000000000112,0.12501364901476747
1131.8999999999835,0.08195001794591553
1146.6000000000165,0.07161451100887965
1161.299999999987,0.08361195602955514
1176.0,0.12351964050597443
1190.7000000000144,0.10387516862726194
1205.3999999999842,0.07183371075454319
1220.1000000000154,0.06663050076551143
1234.799999999984,0.08602712859104503
1249.5,0.11287791983721208
1264.2000000000169,0.07651634230794316
1278.8999999999855,0.059645178582618454
1293.6000000000145,0.06110214831197339
1308.2999999999815,0.0768042559656626
1323.0,0.11137311130988926
1337.7000000000196,0.08284541388861262
1352.3999999999871,0.06020272276773825
1367.1000000000126,0.055714455964104945
1381.799999999979,0.06567815045860337
1396.5,0.08652675722079398
1411.200000000022,0.07836972881293852
1425.8999999999892,0.0564354174040744
1440.6000000000106,0.05057344711441008
1455.299999999977,0.05522272654858365
1470.0,0.07345359130530028
1484.700000000024,0.0967163764385364
1499.3999999999912,0.07513032773329052
1514.100000000008,0.055556213504469036
1528.799999999975,0.05045773211120159
1543.5,0.0550005186836785
1558.200000000026,0.0701046753262649
1572.899999999994,0.09145385223245568
1587.6000000000054,0.07495955561731228
1602.2999999999731,0.05616527389951551
1617.0,0.04887719757482403
1631.7000000000276,0.05043007175998657
1646.3999999999965,0.0643607539096593
1661.1000000000029,0.08647105798338142
1675.7999999999715,0.0786079859013857
1690.5,0.05545393820440826
1705.2000000000291,0.045508177904501367
1719.8999999999996,0.044968361289801986
1734.6,0.0499301277436107
1749.29999999997,0.06444740901359235
1764.0,0.08654711097636064
1778.7000000000303,0.07771666042348382
1793.4000000000028,0.05730081358661517
1808.0999999999963,0.046488459180876726
1822.7999999999688,0.04301299488156687
1837.5,0.046442121690920414
1852.2000000000317,0.05611064396636103
1866.9000000000062,0.07013130603755363
1881.599999999993,0.06432649702222624
1896.2999999999677,0.04789171923815588
1911.0,0.04057485525809971
1925.7000000000328,0.038920461470373674
1940.4000000000094,0.04169992406309134
1955.0999999999901,0.04875338330119379
1969.7999999999668,0.06238224215327989
1984.5,0.07528910529012531
1999.2000000000337,0.06336513074243938
2013.9000000000126,0.04819154723226395
2028.599999999987,0.04046809976245714
2043.299999999966,0.038000912663096374
2058.0,0.03974564206782637
2072.7000000000335,0.0461197465667341
2087.4000000000156,0.05537908427797147
2102.0999999999835,0.06269674762762008
2116.799999999966,0.05507266509282233
2131.5,0.04354492732970556
2146.2000000000335,0.03713208863584625
2160.900000000019,0.03471239558482851
2175.59999999998,0.03547241925413231
2190.2999999999665,0.0396044163207632
2205.0,0.04880246871808863
2219.700000000033,0.06056735829592622
2234.4000000000224,0.0576830529419911
2249.0999999999767,0.04649220445586172
2263.799999999967,0.03825753127114918
2278.5,0.03394350914341609
2293.200000000033,0.032692071188423134
2307.900000000025,0.0348421268520627
2322.5999999999744,0.038923342446041585
2337.2999999999674,0.0461755934261851
2352.0,0.05660375701587872
2366.700000000032,0.060589141499011845
2381.4000000000287,0.05051533465900595
2396.099999999971,0.040537643317175825
2410.7999999999683,0.034680272871377184
2425.5,0.03151078667122699
2440.200000000031,0.031270899250572574
2454.9000000000315,0.03361474182372044
2469.599999999968,0.03955955420026665
2484.29999999997,0.05019385015713632
2499.0,0.0544356735254276
2513.7000000000294,0.04718452610984478
2528.400000000034,0.03765793158897837
2543.0999999999653,0.03176313846050159
2557.799999999971,0.029158060789448166
2572.5,0.029015035621667337
2587.200000000029,0.03050480139421357
2601.900000000037,0.03300708613606925
2616.599999999963,0.03790371684261163
2631.299999999972,0.046331986185475106
2646.0,0.05418206360917519
2660.700000000027,0.0519937453330732
2675.4000000000387,0.042904013432216496
2690.0999999999603,0.03512881236847288
2704.7999999999743,0.030473503390608607
2719.5,0.028388093822363666
2734.2000000000253,0.027846773709642347
2748.900000000041,0.029010080988560328
2763.599999999958,0.03270354852625864
2778.299999999976,0.03717558621505561
2793.0,0.041098754926023884
2807.7000000000235,0.04415145405149265
2822.400000000044,0.040403250964173236
2837.0999999999553,0.03328285933279953
2851.7999999999784,0.02860381759966176
2866.5,0.026251471330117876
2881.200000000021,0.02526403607960765
2895.9000000000456,0.02632979219330895
2910.599999999954,0.028252873345890907
2925.2999999999806,0.03099023232282679
2940.0,0.035676457391255106
2954.7000000000185,0.04196358350796897
2969.400000000048,0.04577632939319326
2984.0999999999517,0.04370639290076948
2998.7999999999824,0.03821106215129202
3013.5,0.032590541392820416
3028.200000000016,0.0283347432761119
3042.900000000049,0.026044311307585798
3057.59999999995,0.025210721889775856
3072.2999999999856,0.025194846953163326
3087.0,0.02662645728070692
3101.7000000000135,0.029446781258851636
3116.400000000052,0.032725724674278735
3131.0999999999476,0.03719967861060487
3145.799999999988,0.0410529467011776
3160.5,0.04113968809937665
3175.2000000000107,0.0365862633213778
3189.9000000000533,0.03111853734535916
3204.5999999999462,0.02737593395772566
3219.299999999991,0.0248253992298451
3234.0,0.023513874044738856
3248.700000000008,0.023648250614561085
3263.400000000055,0.02450268272894912
3278.0999999999444,0.025842253498583805
3292.7999999999934,0.02868383531778478
3307.5,0.03305765443522126
3322.2000000000057,0.038094698278058226
3336.9000000000565,0.037231090547481444
3351.5999999999435,0.03467387787760806
3366.299999999996,0.030328562717766204
3381.0,0.02570919791468919
3395.7000000000025,0.022997603248015554
3410.4000000000583,0.02165198637657376
3425.0999999999417,0.021119632350914214
3439.7999999999993,0.021516771129692587
3454.5,0.022637960411816163
3469.2,0.02445460354484849
3483.90000000006,0.026688308300738033
3498.59999999994,0.0299198056602188
3513.3000000000025,0.03387533138688601
3528.0,0.03740875141601102
3542.6999999999966,0.03892680977935479
3557.4000000000606,0.036076700242894354
3572.0999999999394,0.030798679695584228
3586.8000000000056,0.026356041711515444
3601.5,0.023677065241078828
3616.199999999993,0.02167608934207536
3630.900000000062,0.020561757906856444
3645.5999999999376,0.020337824708200797
3660.3000000000093,0.021101826947481722
3675.0,0.022264503135133534
3689.6999999999894,0.02444775304564975
3704.4000000000633,0.027637722887610936
3719.0999999999367,0.03016874158030626
3733.8000000000125,0.032574887311617014
3748.5,0.032347159614141384
3763.1999999999866,0.029882325193147347
3777.900000000064,0.026532260905841463
3792.5999999999353,0.023461270233896565
3807.3000000000156,0.02120755745184299
3822.0,0.01966447666748221
3836.6999999999834,0.01893096508048347
3851.4000000000656,0.01907841288553039
3866.0999999999335,0.019929177421262698
3880.800000000019,0.021164662831611607
3895.5,0.022204309386492524
3910.1999999999794,0.024106082192069705
3924.9000000000665,0.02658340300429751
3939.5999999999335,0.029016807960926375
3954.300000000022,0.03163018942100817
3969.0,0.032541260944433756
3983.699999999977,0.031746806781228716
3998.400000000068,0.028973519540153717
4013.0999999999326,0.025531051019372523
4027.800000000025,0.02268020599501221
4042.5,0.02077750424647102
4057.199999999974,0.01934592446659141
4071.900000000068,0.018796660141191142
4086.599999999932,0.018683917752687233
4101.300000000028,0.01910682147227013
4116.0,0.01998962524613669
4130.69999999997,0.021211937731769714
4145.400000000068,0.023293798406787695
4160.099999999932,0.024772643745720593
4174.800000000031,0.025274183489211552
4189.5,0.02603565872175523
4204.199999999967,0.026678551715016378
4218.900000000068,0.026216941819668077
4233.599999999932,0.025194164824494804
4248.300000000035,0.022897664473621487
4263.0,0.020749386376790857
4277.699999999963,0.019207444295571686
4292.400000000067,0.018161059292553742
4307.099999999932,0.017673114036313133
4321.800000000038,0.017409214101634776
4336.5,0.01767836393305108
4351.19999999996,0.018414231110682137
4365.900000000066,0.01883261938928168
4380.599999999933,0.019960086014288413
4395.300000000042,0.02219843767762466
4410.0,0.024795491656692984
4424.699999999957,0.027284399172081353
4439.400000000066,0.0296930557483442
4454.099999999934,0.029467137232300072
4468.800000000045,0.027966481370451286
4483.5,0.026204558139453025
4498.199999999953,0.02371159694476833
4512.900000000066,0.021282290697805604
4527.599999999934,0.019529643903181123
4542.3000000000475,0.01813747587093057
